NEWID,FINATXEM
05351694,63169
05351804,44613
05351814,55985
05351834,150080
05351894,327729
05351924,59940
05351934,38348
05351964,181958
05351984,5057.6
05352014,-16096.8
05352054,328388.6
05352124,134102
05352144,30565
05352174,123473
05352224,107951
05352284,67324
05352314,87852.6
05352484,41534.2
05352494,49349
05352524,133357.8
05352554,1483.6
05352584,123612
05352594,166119
05352654,54995.2
05352674,7250
05352744,66228.2
05352804,16944
05352854,14224.8
05352894,93907
05352904,79556
05352934,77617.6
05353014,74174
05353034,94335.4
05353054,313490.2
05353074,24898
05353154,126587
05353224,52340
05353244,37469
05353274,164520
05353284,198381
05353294,33916
05353324,11099
05353334,170405
05353404,43539
05353434,30784
05353444,56720
05353464,103486
05353484,282067.8
05353504,58234
05353574,221005
05353594,17904.2
05353614,43057.6
05353624,100478.2
05353634,434994.5
05353644,49024
05353684,64120.6
05353694,266757.5
05353724,37576.8
05353734,131403
05353774,23858.6
05353824,14923
05353894,456058.2
05353914,47620
05353944,26528.4
05353954,267331.2
05354034,26482.6
05354044,131227.2
05354054,223358.3
05354094,74589
05354134,41305
05354194,146916
05354214,145236
05354224,97831
05354274,301503
05354284,46101
05354324,309863
05354344,175935
05354394,32900
05354434,8863
05354454,178219.2
05354464,162062
05354474,29388.8
05354494,79191
05354514,145355
05354524,36002.8
05354534,65798.2
05354544,23256
05354564,22380
05354624,41284.6
05354634,107394
05354654,13657
05354674,82674.6
05354724,150800
05354734,61083
05354754,112958.2
05354794,61233
05354924,49651
05354944,60369
05354974,35977.6
05354984,40359
05355014,297893.4
05355024,1
05355034,121913
05355114,82619
05355134,41037
05355144,27704
05355154,61221
05355164,24596.8
05355174,43102
05355194,48454
05355264,85106
05355294,146374.6
05355324,176541
05355364,3813.6
05355404,86797
05355434,61574
05355454,30330.2
05355494,13051
05355514,128075.8
05355524,82017.8
05355534,26425
05355544,52780
05355594,48326
05355604,58049
05355744,29912.8
05355784,34647
05355804,37180
05355824,161830
05355834,40991.8
05355864,1576
05355884,13552.6
05356094,115146
05356104,18728
05356124,113650
05356174,20096
05356214,60725
05356224,57479
05356254,172366.4
05356284,11496
05356294,109950
05356414,59128
05356454,21796
05356484,40660
05356524,31832.8
05356534,173791
05356544,67787
05356554,228888
05356594,95430
05356654,19688
05356684,45179
05356694,31200
05356724,75890
05356744,118152
05356774,20096
05356824,12444.8
05356834,15288
05356874,114234
05356914,67283
05356934,48352
05356984,49699.8
05357014,16580.4
05357034,19905
05357044,44401
05357054,43173
05357064,70722.4
05357094,46912
05357104,124911
05357114,440424.5
05357164,50777
05357184,188568.2
05357214,33126.6
05357224,114829.2
05357234,359831.9
05357274,73995
05357284,24933.2
05357334,15345
05357344,6269
05357404,19920.8
05357464,257011
05357484,257157.8
05357514,111984.4
05357524,91087
05357544,79386
05357614,253632.6
05357674,116224
05357714,107138
05357804,15620
05357824,26219
05357844,26039.6
05357864,31238.8
05357874,101307.2
05357924,29408
05357954,76499
05357964,17069.6
05357974,46993
05358004,140388
05358084,60964
05358134,278414.2
05358154,58089
05358164,0
05358194,86597
05358204,237830
05358214,30968
05358234,23029.8
05358244,6532.4
05358294,52291
05358374,143329.2
05358414,75482.6
05358504,35192.6
05358544,4800
05358554,31111
05358564,39464.8
05358574,141608.4
05358594,308847.2
05358604,36797
05358664,86828
05358794,50283.4
05358804,39199.8
05358874,31157
05358894,336635.5
05358914,141622
05358934,257797.2
05358954,86847.8
05358984,88477
05358994,54679
05359034,271668
05359064,112981
05359094,538634.9
05359144,74240.6
05359204,17803.2
05359214,212613.2
05359244,54642.2
05359314,110045.2
05359384,54180
05359414,20696
05359464,197913
05359484,117920
05359504,66953.8
05359524,297799
05359554,159248.2
05359594,91967.2
05359614,93121
05359624,3058
05359674,30563.2
05359734,445212.5
05359764,192992
05359774,48210
05359864,201523.5
05359894,13096
05359904,202386.6
05359914,368698.2
05359924,28888
05359974,77022
05360064,48808
05360074,67057
05360154,43623.8
05360174,12853.2
05360194,55954.8
05360204,49757
05360244,18600
05360374,184765.4
05360454,156276
05360474,58402.8
05360534,50562.4
05360554,219560.2
05360584,93435.4
05360594,156642
05360604,348295.9
05360624,12078.4
05360644,70591
05360654,40572
05360664,57622
05360694,152055.8
05360774,168787.8
05360844,71481
05360874,31933.4
05360884,84177
05360904,78493
05360924,44325.8
05360934,60916.6
05361044,274356
05361114,80695.2
05361174,26625.6
05361274,87535
05361294,90497.2
05361344,53753
05361434,287178
05361464,88065
05361474,46774.6
05361524,31817.8
05361554,99414
05361624,189625
05361664,83414.6
05361744,31688
05361754,40985
05361784,32915.6
05361804,62881.2
05361834,106613.6
05361854,259514.2
05361884,57774
05361914,302437.4
05361954,51321
05361994,43712
05362004,28542
05362044,78355
05362054,278804.2
05362074,26396
05362084,39789
05362114,20661
05362124,70206
05362284,74345
05362374,29825.6
05362414,21213
05362444,34406
05362484,23696
05362504,243473
05362624,49725
05362634,56545.6
05362694,148105.2
05362704,61610
05362764,67015
05362794,46840.4
05362824,237544.8
05362854,68352
05362894,25000
05362904,100040
05362944,75298
05362994,2895
05363004,109864
05363014,38660
05363024,53541
05363044,286792.3
05363104,209365.6
05363144,10452
05363154,38422
05363174,41477
05363204,84890
05363214,70883
05363334,48190.8
05363354,285768.6
05363384,59594
05363394,138552.2
05363404,24224
05363444,35625
05363534,37306.4
05363544,60047
05363554,63264
05363614,14345.4
05363654,25696
05363674,30219.2
05363744,38035.2
05363764,111578
05363794,89852
05363824,60502
05363844,55239
05363864,56235.8
05363884,183665
05363894,58995
05363934,43175.6
05364014,29840.6
05364024,50354.8
05364054,13216
05364094,20475
05364164,197545.6
05364184,125224
05364204,160714
05364224,39295.2
05364334,32992
05364354,25157.8
05364464,14160
05364494,38405
05364504,36097
05364534,134982.2
05364564,180905
05364604,54500
05364654,146557
05364684,43757.2
05364694,129990.2
05364734,42262
05364804,2534.4
05364824,49687
05364874,21600
05364914,77643.8
05364944,93203
05365024,75417
05365054,103656.4
05365074,174578
05365104,59421.2
05365134,96038
05365234,18926.6
05365254,2195
05365324,83173
05365354,146193
05365364,42638.6
05365374,5662.4
05365404,-11148
05365414,69939
05365434,63320
05365454,252812
05365464,111452.6
05365524,48771.2
05365554,96434
05365584,41013.4
05365624,12469
05365634,132006.4
05365644,191045
05365654,89164.2
05365804,99205
05365864,110772
05365884,0
05365904,98238
05365934,177655
05365964,133428
05365974,278439.2
05366044,161001
05366094,100704
05366114,19244
05366134,23696
05366154,282868.2
05366214,58459
05366224,209552.2
05366244,105192.4
05366264,102595
05366274,122770
05366304,68915
05366344,100674
05366364,128512
05366444,115989
05366454,103627
05366504,34326
05366534,49739
05366544,14252
05366554,13103
05366574,34160
05366584,39596.6
05366594,54711
05366664,53323
05366674,46085
05366714,74126
05366744,224503.5
05366774,67786.2
05366784,112930
05366794,19020
05366814,243695.2
05366844,40578.4
05366904,38499.2
05366914,28742.4
05411693,62867.4
05411713,206507.2
05411723,105440.2
05411733,64324
05411743,30088.8
05411763,63075.4
05411833,140828.6
05411883,64359
05411903,129175
05411913,219705
05411933,118807
05411963,134749
05411973,258213
05412023,20264
05412043,19000
05412053,58558
05412083,3232
05412103,144581
05412133,321803.2
05412153,51297
05412173,150804
05412193,49385.4
05412213,56113
05412243,89940
05412253,22667
05412263,91683
05412273,4896
05412293,59069.2
05412303,106155
05412343,31476
05412383,46747
05412423,244500.2
05412513,69179
05412533,21255
05412553,360
05412573,81928
05412593,62475
05412613,154720
05412683,65163.2
05412743,104397
05412773,100551.8
05412803,1327
05412834,43196
05412853,38890
05412893,74530.4
05412903,77203
05412933,192919
05412943,103751
05412953,49723
05412963,66091
05412973,245952
05413033,41312
05413043,39832
05413063,79116.6
05413093,83010
05413123,141492
05413163,130161
05413213,51241
05413243,77317
05413283,66992
05413293,33107
05413303,22427
05413313,28020
05413323,65512
05413373,100503.2
05413383,116107.6
05413393,8601.2
05413433,213087
05413453,155061.8
05413483,40534
05413523,122889.4
05413533,4104
05413543,113339.2
05413573,71709.6
05413593,58595
05413633,26068.2
05413663,38001.2
05413703,44934.4
05413763,91031
05413793,60174
05413803,115884
05413823,131981
05413833,26741.6
05413843,21091.8
05413903,66936
05413963,128809
05413973,83064.2
05413993,155980.2
05414023,74131
05414063,64625
05414093,67369.6
05414103,17360
05414193,95250
05414203,12574
05414213,18896
05414233,14986
05414273,195716.2
05414283,17278.4
05414313,40192
05414323,164864
05414333,33328
05414383,55784
05414423,64184
05414443,76514
05414493,12936
05414543,34984
05414593,30140
05414633,20476
05414643,53466.4
05414693,36532
05414733,112520
05414763,59695
05414893,143192
05414903,44533
05414913,100876
05414923,17575.8
05414943,77347
05414993,76983.6
05415033,116625
05415163,21238.2
05415173,87661
05415193,10209
05415214,339376
05415293,43265.4
05415343,214591.2
05415363,101034.2
05415393,108052.4
05415403,267178.2
05415433,47540
05415443,255014
05415483,74743
05415493,82014
05415503,31407
05415513,36946
05415523,166759.2
05415553,24808.8
05415573,263308.2
05415633,70802.6
05415643,33439
05415653,47423.8
05415683,186603.6
05415693,17465.4
05415723,100513
05415753,340469.2
05415793,25113
05415943,16533.6
05415953,144138.8
05415983,71400
05416024,61123
05416113,143792.8
05416193,92479.8
05416223,160237.2
05416243,43268.4
05416283,46335.2
05416303,13294
05416353,60288
05416363,85323
05416393,32450
05416423,303698
05416443,220552
05416483,106700.6
05416493,51546
05416503,35147.2
05416513,21235
05416533,35927
05416543,332643
05416613,75145.8
05416633,12948.8
05416653,150086
05416693,232354.2
05416723,18368
05416763,16968
05416773,30896
05416813,48668
05416823,78472.8
05416883,13772
05416943,48997
05416953,71214.2
05416963,20222
05417003,129113
05417023,67734.4
05417103,118866
05417133,40496
05417173,28496
05417243,125167
05417253,26288
05417293,67192
05417323,258195
05417333,118120
05417353,30853.8
05417373,76061
05417453,24514
05417463,2185
05417513,58748
05417543,140009.4
05417573,181
05417603,144851.6
05417613,175661
05417623,101380.8
05417643,22586.2
05417663,171526.5
05417673,39550
05417683,84054
05417693,60966
05417733,19225
05417743,48195.2
05417773,52462
05417783,43200
05417853,315023.2
05417944,81201
05417963,63174
05417973,118552
05418003,32023
05418013,42063
05418023,25143.2
05418033,75719.8
05418124,22692
05418133,83862
05418143,128028.2
05418153,189554.4
05418163,110128.4
05418183,107231
05418203,56514
05418233,144594
05418253,26527.2
05418273,330423
05418283,75028.6
05418293,31268
05418313,1642
05418333,208735.2
05418363,274576
05418373,20976
05418383,4500
05418393,82537
05418413,39238
05418453,77659
05418473,101206.8
05418503,79185
05418513,277442.5
05418573,50413
05418803,172567.8
05418823,72982
05418863,74307.6
05418873,62975.8
05418903,41471
05418913,237344
05418973,104324.8
05418993,106769
05419063,443851.5
05419173,60404
05419193,119867.6
05419213,32694
05419323,22092
05419333,109112
05419363,83332.8
05419393,72901.6
05419433,93540.6
05419463,88066.6
05419483,248721
05419493,42682
05419553,6000
05419603,116528
05419663,22716
05419693,147173
05419713,193676.6
05419723,18093.8
05419733,111244.4
05419763,190256.8
05419873,40362.2
05419963,132995.6
05420013,26161
05420023,103802
05420043,206507.2
05420073,107319
05420103,149714.8
05420153,228631
05420173,28939
05420203,4844
05420243,92283.4
05420303,43314
05420333,96814
05420353,44531.8
05420393,66706
05420443,49081.6
05420703,2799
05420713,173492
05420743,99517.8
05420763,267829
05420793,53400.6
05420823,45759
05420833,53639
05420853,82354.4
05420863,139860
05420883,26825
05420913,28308
05420943,1200
05420953,112232
05421003,58023.8
05421103,114666
05421123,72754.4
05421133,47524
05421153,25913.6
05421183,93670.2
05421203,33643.6
05421223,154767
05421253,30265
05421263,3595
05421293,111575
05421323,125124
05421353,11441
05421403,5583
05421463,211972
05421493,61162.8
05421503,344895.9
05421513,106979
05421563,34118.2
05421613,18815
05421643,217919.2
05421673,61112
05421683,110209
05421713,16292
05421723,173355.4
05421733,50161
05421743,31454
05421773,76814
05421803,176351.6
05421813,75212
05421843,103525
05421863,6896
05421883,254639
05422003,61755
05422023,21592
05422043,60196
05422053,24324.6
05422093,133760.8
05422143,59744
05422153,128772
05422203,88976
05422233,18284
05422243,127617
05422253,93089
05422283,44219
05422323,185374.8
05422383,22196
05422393,124763
05422403,16692.8
05422433,146507
05422453,74662
05422483,60146
05422493,45347
05422503,42268
05422513,56258.4
05422533,32230
05422543,160543
05422643,202297.6
05422673,131577.4
05422693,76441
05422703,14544
05422723,89340.2
05422803,98048
05422813,412614.5
05422833,20786
05422843,217846
05422873,253716.2
05422883,53353
05422933,3391.6
05422943,18060
05422983,156002
05423013,99426.8
05423063,50732
05423073,57774
05423083,43119
05423123,106373
05423143,67597
05423153,95641.4
05423223,22279
05423243,76537.2
05423263,74926
05423273,15548
05423283,3646
05423323,27605
05423353,132648
05423393,27724
05423413,97544
05423503,100757
05423523,93687.2
05423553,58325
05423613,209337.8
05423623,26422
05423633,39784
05423643,80987
05423713,31278
05423763,11107.6
05423773,18199
05423793,24516
05423853,55248
05423863,47428
05423923,28620.4
05423943,2665.2
05423953,280222
05423963,94965.4
05423973,36901
05423993,29835
05424003,33863.4
05424013,30896
05424033,304776.8
05424053,83769
05424083,40289
05424153,33011
05424193,159329.4
05424203,45558
05424213,127067.4
05424233,136941
05424293,40422
05424303,18976.8
05424323,350890.3
05424343,46227.4
05424353,16272
05424403,214246.6
05424413,62942
05424473,137762
05424513,146045
05424533,151221
05424543,51052
05424553,23792
05424573,135076
05424583,34976.6
05424593,28966.4
05424603,56117
05424613,207574
05424643,41493
05424663,70932
05424673,202474.2
05424773,52834.2
05424813,58875
05424833,181933.6
05424853,334534.7
05424893,144819
05424903,101290
05424953,200657
05424963,33030
05425003,14896
05425033,73969
05425053,18684
05425063,49943
05425083,134308
05425113,0
05425153,93412.8
05425173,76159
05425253,51779
05425323,29263
05425363,150933.6
05425403,68213
05425413,8801.2
05425423,9708
05425503,69163.2
05425513,69629.2
05425533,84707
05425543,52008.6
05425573,130376
05425633,94595.8
05425703,147987
05425713,62263.2
05425753,39840.4
05425793,37746.4
05425803,32801
05425843,274646.2
05425883,26831.2
05425893,24307.4
05425923,57730
05425943,44992
05425963,63590
05425983,32617
05426003,581682.8
05426053,408911.3
05426093,16941
05426113,88881
05426153,36192
05426173,110730.4
05426183,126769
05426193,23646.4
05426233,49831
05426253,102634
05426293,30195
05426323,107236.4
05426393,139348.2
05426483,36565
05426573,25221
05426583,79843
05426643,35532
05426673,86741
05426723,85517
05426773,146006
05426783,16544
05426803,11456
05426853,21517.2
05426863,61912
05426903,172838
05426933,4546.6
05426963,82108
05426973,26899
05427003,21536
05427013,231100.2
05427033,130273.2
05427113,35369
05427193,24010
05427213,111118
05427223,172191.8
05427283,40090
05427343,17544
05427363,165981
05427373,55927.8
05427433,188588
05427453,127596
05427553,69187.8
05427573,79382
05427583,117840.2
05427593,84894
05427683,139674.2
05427733,16948
05427763,72253
05427773,68397.2
05427783,54779
05427823,33086
05427843,128858
05427883,52852
05427893,205664.4
05427924,62041.4
05427943,132337.2
05427953,186208
05427963,97566.2
05427993,45768
05428003,36
05428013,112856
05428033,55445.4
05428073,262144.2
05428083,15618.6
05428093,47555.6
05428103,127472
05428113,49518.4
05428123,128829
05428133,14878.4
05428143,130210.4
05428163,112709
05428173,108958
05428184,116348.6
05428213,1981.4
05428293,260901.5
05428303,114203.8
05428313,86558
05428323,5234
05428353,38816
05428363,20283.6
05428373,66862
05428403,17009.4
05428433,16372
05428453,67770.4
05428473,82637
05428533,286058.2
05428543,86249.4
05428563,76228
05428613,39273
05428623,182409
05428653,49763.6
05428693,57998
05428703,5853
05428733,83076
05428743,49003
05428763,25110
05428803,179897
05428813,41798
05428833,76205
05428853,192002
05428883,320106
05428893,13343.4
05428923,49228.2
05428933,38962.4
05428943,71378
05428963,49056.2
05428973,217325
05429033,14974
05429043,21956
05429073,41912.2
05429093,98766
05429143,52344
05429153,67068
05429243,120739
05429303,38408.6
05429313,72412
05429323,323544.2
05429333,81882
05429363,57172
05429493,232734.2
05429513,36133
05429543,40416.4
05429583,100522.8
05429603,55645
05429673,9320
05429713,331970.9
05429743,30944
05429793,50228
05429833,50061.6
05429883,60415
05429893,42240.8
05429933,193826
05429983,51276.2
05429993,29722
05430003,59227.2
05430043,103990
05430053,4579
05430063,93308
05430083,162951.5
05430123,115967.5
05430183,428733.5
05430193,66988
05430243,198773.4
05430263,40480
05430273,11280
05430283,89371
05430303,34231.6
05430313,87914.6
05430323,69792
05430353,35817.2
05430363,35023
05430423,88417.4
05430473,51770.2
05430483,17309.2
05430493,98175
05430523,5531.2
05430533,16925.4
05430583,78704.8
05430604,70133.4
05430623,15236
05430643,43864
05430683,74290
05430703,237798.6
05430733,54118
05430743,124500
05430763,127067.4
05430873,249166.2
05430893,146686
05430913,116998
05430953,32341
05431003,56883.8
05431013,266445.2
05431024,1694.4
05431043,3000
05431083,82555
05431113,120950
05431183,135954
05431203,87108.6
05431263,39332
05431303,76627
05431463,45877
05431513,168268
05431563,46009.2
05431583,111865
05431633,160500.4
05431643,37373
05431663,124140
05431733,104226
05431743,52896.5
05431763,49302.6
05431793,95096
05431803,1292
05431883,110988.8
05431953,13376
05431963,24248
05431973,15917
05432013,29701
05432023,69915
05432033,112230.2
05432043,137785.8
05432083,66544
05432103,25356
05432173,190701
05432193,113830
05432233,160191
05432243,17375
05432253,95411
05432313,31320
05432323,246082.4
05432333,914
05432353,159684
05432363,130939
05432383,206853
05432393,56419.4
05432403,53696
05432423,65662
05432453,127326
05432493,105471
05432533,34979
05432553,77322.6
05432573,85496
05432603,12649
05432623,47447
05432634,104975
05432653,162667
05432673,75356
05432683,56937
05432693,9023
05432723,110292
05432763,121231
05432783,27151.8
05432793,29022
05432863,59705
05432893,24366.2
05432903,77609
05432933,157631
05432943,39044
05432973,107656.4
05432983,69711
05433073,27109
05433163,53392
05433173,23400
05433183,60154
05433213,63012.8
05433223,20576
05433273,24992
05433293,196278
05433323,71034
05433373,112848
05433383,49112
05433393,36936
05433493,48699
05433523,67367.4
05433543,78297.4
05433563,28155.4
05433573,186756.8
05433593,78475
05433633,55045.2
05433653,49058
05433663,327522.4
05433673,300667
05433703,221446.2
05433723,243956
05433773,112005.8
05433813,23377
05433823,55264
05433913,163666
05433933,60054.8
05433963,53065.4
05433983,147304.4
05434033,7633
05434043,441046.5
05434093,71425.8
05434103,93479
05434113,33653.8
05434133,70735
05434153,13320
05434173,105682
05434203,230279.2
05434233,60712
05434253,94323.8
05434313,1861
05434323,40905
05434363,327973
05434373,26996
05434383,69811
05434403,5115
05434413,72611
05434443,8061
05434473,47173
05434483,51188
05434533,316989.8
05434573,2971.2
05434663,24578.4
05434673,23825.4
05434683,1519
05434693,28924
05434703,118572
05434743,290300.2
05434803,12918
05434813,338311.2
05434843,3310
05434863,157200
05434883,113047
05434963,168907.2
05434993,224604.4
05435003,14176.8
05435033,76544.6
05435043,18796
05435063,141485.5
05435133,291479.6
05435213,12574.4
05435233,53595
05435243,40375
05435263,34710
05435293,81539.2
05435323,269012.2
05435343,8718
05435403,156360
05435443,44992
05435473,184907.8
05435503,66572
05435613,27560.6
05435633,31899
05435683,99431
05435723,31413
05435733,240102
05435763,143392
05435803,41652
05435863,22140
05435933,55230.4
05435953,13690
05435993,24629.6
05436023,180068.4
05436043,358414.2
05436053,55847.2
05436063,40308.2
05436083,39139
05436123,38414
05436133,69046.2
05436143,181998
05436153,101217.8
05436183,15796
05436223,26924
05436243,46827.6
05436273,17696
05436293,73216
05436353,271526
05436363,77275
05436383,79707.2
05436413,152259
05436423,111754.4
05436443,104617
05436523,31800
05436603,969
05436613,32565
05436733,22224
05436763,11396
05436793,12406
05436803,135551.8
05436833,308878.6
05436863,202648.5
05436893,61067
05436903,42970
05436953,96672
05436973,422648.3
05436983,349745.1
05437013,87932.2
05437043,108390.4
05437063,27000
05437083,18296
05437143,126666.9
05437173,109872
05437233,66330.4
05437263,119663.8
05437273,1728
05437283,167813
05437303,124107.2
05437334,9588
05437343,79018.8
05437353,21726
05437383,145785.4
05437413,123329.8
05437423,63489.6
05437463,82959
05437503,15716
05437553,43795
05437583,121895.4
05437603,51031
05437654,36971
05437763,85
05437783,52696
05437793,61832
05437854,16532.6
05437933,59992
05437943,168624
05438003,12358.2
05438043,101560.6
05438133,37860
05438163,58682.4
05438183,50831
05438273,19259.4
05438293,15876
05438303,17179.2
05438313,95693
05438323,95404
05438383,47562
05438433,61940.6
05438443,338324.2
05438453,211499.2
05438543,101417
05438553,78996.2
05438573,130309.2
05438583,24048
05438703,184023.6
05438743,74297.8
05438783,29550
05438803,115225
05438813,12812
05438843,61534
05438863,78602
05438883,81144.2
05438913,18507.8
05438953,131720
05438973,76872
05438993,58867
05439043,42215
05439053,53984.4
05439083,112768.2
05439113,21165
05439124,12257
05439133,6597.4
05439213,154755
05439233,133928
05439253,136914.3
05439273,139359
05439373,35164
05439383,10000
05439393,111329
05439453,37696.2
05439473,43533.4
05439503,49765
05439533,156262.2
05439563,99894.2
05439583,101
05439593,100473
05439603,43977.6
05439613,16974
05439633,48658
05439693,144070
05439723,63603.2
05439733,56419
05439743,130541.8
05439783,53084
05439793,75087.8
05439843,107160
05439883,2400
05439893,16440.2
05439943,78226
05439963,112153
05440053,30917
05440173,314324.2
05440183,-15503.8
05440203,39064.8
05440223,10731
05440234,12000
05440253,175683
05440263,63150.8
05440283,36592
05440303,99131.4
05440323,104710
05440393,3252
05440503,24098
05440513,6580.4
05440523,32500
05440543,254908
05440603,95477.6
05440623,53882.2
05440643,39478
05440713,73918.4
05440753,30649.8
05440813,19968.2
05440873,71750
05440893,43428
05440923,14096
05440983,410282.8
05441123,66716
05441133,32436
05441143,0
05441153,72796
05441253,175015
05441263,80805
05441273,41229.8
05441283,30656
05441293,124172
05441323,73364.4
05441343,69250.6
05441353,32936.8
05441383,23353.4
05441403,19899
05441463,53351
05441483,52608
05441493,97827.6
05441553,49637
05441593,44144
05441633,40062.4
05441643,74312.2
05441683,73112
05441693,239916.2
05441743,139574
05441753,147924.2
05441823,27624.4
05441903,43118
05441913,76254.6
05441933,16257
05441963,240427.8
05441973,270179
05441983,34138
05441993,70951
05442003,50592
05442053,39028
05442063,475443.5
05442123,49652.2
05442163,139721
05442243,80507.4
05442253,157821.6
05442273,15272
05442283,257662
05442293,169987.2
05442313,4757
05442343,31616
05442383,83327.8
05442453,41392
05442463,83018.2
05442503,35453
05442513,27351
05442523,300387.2
05442533,218825
05442573,77810.6
05442583,47627
05442593,60658
05442623,38072
05442673,137197.6
05442683,14064.8
05442753,63400
05442783,195057
05442933,94866
05442973,4247.6
05443033,75848.8
05443043,85862
05443083,47402
05443113,42335.2
05443163,203692
05443203,86951
05443223,30967
05443233,5414.2
05443273,117682.2
05443283,236435.2
05443313,63815.6
05443323,37778
05443333,62164
05443343,211728.4
05443373,104948
05443393,68721
05443403,72964
05443413,9561
05443433,96513.2
05443453,60710.8
05443493,103613.6
05443533,16496
05443543,19551
05443633,85842
05443643,105496.2
05443663,259763.2
05443673,56156
05443693,113949.5
05443723,71031
05443763,13200
05443793,88403
05443803,114208.5
05443823,102382
05443833,91466
05443843,22496
05443863,20450
05443883,39608.8
05443903,1745
05443933,159892.4
05443993,67942
05444003,363291.8
05444043,282807.5
05444053,348529.4
05444073,109109.2
05444163,50230
05444233,121113.8
05444303,125248.2
05444313,75724
05444323,186767
05444423,44045.2
05444504,71248.4
05444523,6284
05444573,33246.4
05444683,70142
05444693,39775
05444733,115239
05444763,10906
05444833,63335
05444883,1077
05444913,27464
05444963,19682.8
05444983,215015.4
05445053,50492
05445073,136607
05445093,178522
05445133,74642
05445173,50207.7
05445183,32211
05445243,24236
05445263,20264
05445313,34316
05445393,3889
05445423,136741
05445533,126221
05445553,29495
05445573,342418.2
05445583,80438.4
05445603,18246
05445613,17111.6
05445623,116030
05445663,91389
05445673,27618.8
05445733,16703
05445743,73945
05445753,99381
05445773,30032
05445783,38659.8
05445793,5046
05445803,179876
05445823,14385
05445853,117739
05445863,27296
05445913,2618
05445983,136422.2
05445993,14916
05446013,122081.2
05446033,20096
05446043,66071
05446113,4272
05446133,25958
05446153,95703
05446183,86862.8
05446193,84255
05446203,63460
05446273,206604.2
05446393,41469
05446403,75305
05446413,150108
05446453,109495.8
05446503,180405
05446533,250146
05446553,32023
05538002,62682
05538032,308805.2
05538052,71706.8
05538062,52312
05538092,93308
05538142,55699
05538172,97294
05538182,89646
05538192,17193.6
05538202,33020
05538232,117929
05538272,130528.6
05538282,45219
05538292,17293
05538312,93798.2
05538362,101343
05538372,50700.8
05538392,23636
05538402,51888
05538442,413014.5
05538512,11331
05538542,65481
05538662,23331.4
05538682,254133.2
05538692,189532
05538732,316792.5
05538752,16640
05538792,59887
05538832,118461
05538882,41240
05538912,27112
05538922,310721.2
05538932,16880
05538942,40913
05538952,45759
05538982,110492
05539032,16496
05539042,40635.4
05539052,73521
05539072,90129
05539102,16321.6
05539142,305413.6
05539152,40292
05539162,214880
05539172,51350
05539262,28006.4
05539312,45242
05539322,74171
05539362,31996
05539452,64032
05539462,109731
05539472,117186
05539582,207774.4
05539592,149529.2
05539612,202275
05539632,102527
05539642,103856
05539652,73693.6
05539662,12708
05539692,106377.4
05539702,178181.2
05539772,19437
05539792,6742.6
05539802,83155
05539822,80829
05539852,103467
05539862,144002
05539882,80852
05539942,23586
05539952,18733.4
05539982,100170
05540002,108427
05540033,55325
05540112,90788.6
05540152,72185.6
05540202,8778.4
05540212,338217.2
05540232,96318
05540242,109557
05540262,135135
05540272,149161.8
05540292,11752.4
05540302,64151
05540312,130664
05540322,199767.4
05540352,25988
05540362,145504
05540402,87034.4
05540432,163304.6
05540462,53374
05540482,62874.6
05540492,158996
05540522,120639
05540532,16879.2
05540552,84933
05540562,82246
05540592,2090.4
05540662,137099
05540702,26372
05540732,13482.6
05540752,78768
05540762,150250
05540782,28707
05540822,147190.2
05540842,68104
05540874,87781
05540892,269892.2
05540932,23087
05540944,130858
05540962,97016
05540972,71110.6
05540992,95919
05541002,127655.6
05541012,40000
05541042,24646.6
05541082,141228
05541112,132038
05541162,29574
05541182,52951
05541223,8299
05541272,1968
05541302,38353
05541312,72575
05541322,24147.4
05541342,23759
05541362,37843.4
05541372,6296
05541402,157998
05541412,84331
05541443,174606
05541482,51468
05541522,61282.2
05541532,61327
05541553,32446.4
05541582,343936.2
05541592,32891
05541622,59955
05541642,309644.2
05541662,2432
05541672,2135
05541692,277560
05541742,150755.4
05541752,54032
05541762,78845
05541782,45911
05541814,49131.6
05541822,35599
05541852,21831.2
05541892,39443
05541932,88317
05541972,47393.6
05541982,84873.8
05542012,36984
05542022,281983.2
05542072,267390.4
05542082,77069
05542132,59419.8
05542152,232704.6
05542162,215697.6
05542172,58958.8
05542182,17613
05542252,81924.6
05542264,38695.6
05542282,22750.2
05542292,105202.8
05542302,37282
05542332,175634
05542422,15644
05542452,48220
05542472,57277
05542504,90954
05542562,140208.2
05542592,106351
05542612,26917.8
05542622,53298
05542632,23930
05542652,22282
05542662,29932.6
05542712,76177.6
05542742,27214
05542762,64929
05542782,77685
05542792,63603.2
05542802,38871
05542823,44296.2
05542892,51887
05542902,24380
05542952,28026
05542982,45550
05543012,159912
05543022,96887.5
05543032,34219.6
05543042,28496
05543122,24522.4
05543152,380884.4
05543182,71483.6
05543202,347181.2
05543222,7500
05543272,61697
05543282,120195.6
05543292,73003
05543382,61978.9
05543422,16987.2
05543462,109219
05543512,74993.4
05543522,37557
05543532,350750.4
05543552,52656.8
05543562,50792
05543622,126036
05543702,261225.2
05543712,241827
05543802,66760
05543822,23803
05543842,47854
05543852,39421.2
05543862,38284
05543872,70281
05543912,156924
05543922,12925
05543942,81280.2
05544002,29919
05544062,106767
05544072,136939.2
05544092,457570.2
05544112,325277.2
05544142,78490
05544172,31753.4
05544182,97503
